ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12345553,JE205684,04/21/2021 12:03:00 PM,071XX S BLACKSTONE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,324,3,8.0,43.0,15,1187435.0,1858022.0,2021,04/28/2021 03:40:43 PM,41.765509087,-87.588545561,"(41.765509087, -87.588545561)"
13249121,JG470341,10/19/2023 03:17:00 PM,062XX S WHIPPLE ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,823,8,15.0,66.0,08A,1157120.0,1863202.0,2023,10/27/2023 03:41:33 PM,41.780390363,-87.699520105,"(41.780390363, -87.699520105)"
13794538,JJ204553,04/24/2024 06:00:00 AM,038XX N HARLEM AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1631,16,38.0,17.0,06,1127386.0,1924608.0,2024,04/06/2025 03:40:31 PM,41.949447784,-87.807152568,"(41.949447784, -87.807152568)"
12089435,JD277674,06/27/2020 01:00:00 AM,066XX W 63RD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,812,8,23.0,64.0,26,1133248.0,1862018.0,2020,07/04/2020 03:40:51 PM,41.777590754,-87.787068205,"(41.777590754, -87.787068205)"
12884671,JF464643,11/05/2022 09:18:00 PM,006XX N LA SALLE DR,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1832,18,42.0,8.0,06,1175023.0,1904549.0,2022,01/03/2023 03:40:27 PM,41.893469034,-87.632648229,"(41.893469034, -87.632648229)"
11972980,JD140884,02/04/2020 09:40:00 PM,0000X W TERMINAL ST,0890,THEFT,FROM BUILDING,AIRPORT VENDING ESTABLISHMENT,False,False,1651,16,41.0,76.0,06,1100317.0,1935229.0,2020,02/11/2020 03:41:44 PM,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
12445152,JE328187,08/06/2021 11:40:00 AM,005XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,124,1,25.0,28.0,06,1172783.0,1894971.0,2021,08/13/2021 03:40:27 PM,41.867236282,-87.641158588,"(41.867236282, -87.641158588)"
12278877,JE123623,01/26/2021 10:03:00 AM,009XX N LAWNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1112,11,27.0,23.0,07,1151543.0,1906079.0,2021,02/02/2021 03:40:35 PM,41.898161302,-87.718841931,"(41.898161302, -87.718841931)"
12245189,JD459039,12/14/2020 04:10:00 PM,114XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,522,5,34.0,49.0,08B,1175670.0,1829149.0,2020,12/21/2020 03:41:11 PM,41.68654917,-87.632529294,"(41.68654917, -87.632529294)"
13088461,JG278777,05/27/2023 11:00:00 PM,010XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,1933,19,44.0,6.0,14,1168878.0,1920093.0,2023,08/19/2023 03:40:26 PM,41.936258134,-87.654764812,"(41.936258134, -87.654764812)"
13352762,JH133444,01/29/2024 09:00:00 AM,019XX W ARGYLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2032,20,47.0,4.0,07,1162814.0,1933231.0,2024,12/21/2024 03:40:46 PM,41.972439006,-87.676680604,"(41.972439006, -87.676680604)"
12333006,JE190616,04/05/2021 08:26:00 PM,012XX S SACRAMENTO DR,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,1022,10,24.0,29.0,18,1156548.0,1894410.0,2021,04/12/2021 03:41:40 PM,41.866040589,-87.700774814,"(41.866040589, -87.700774814)"
13077862,JG266585,05/18/2023 08:00:00 PM,016XX W HARRISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1231,12,27.0,28.0,11,1165491.0,1897444.0,2023,08/19/2023 03:40:26 PM,41.874180626,-87.66785807,"(41.874180626, -87.66785807)"
13313031,JG547451,12/05/2023 11:00:00 PM,117XX S HALE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2212,22,19.0,75.0,11,1164671.0,1826823.0,2023,12/28/2023 03:41:10 PM,41.680404696,-87.672860143,"(41.680404696, -87.672860143)"
12371033,JE236831,05/20/2021 08:10:00 PM,007XX W 54TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,True,935,9,20.0,61.0,14,1172333.0,1868733.0,2021,09/07/2021 03:41:02 PM,41.795246799,-87.64358399,"(41.795246799, -87.64358399)"
13789938,JJ199078,03/28/2025 08:00:00 PM,013XX N PAULINA ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,False,False,1433,14,1.0,24.0,11,1164814.0,1909135.0,2025,05/17/2025 03:40:52 PM,41.906276004,-87.670011875,"(41.906276004, -87.670011875)"
13748170,JJ148467,02/13/2025 03:25:00 PM,004XX N DEARBORN ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1831,18,42.0,8.0,08A,1175865.0,1903171.0,2025,05/17/2025 03:40:52 PM,41.889668819,-87.629597402,"(41.889668819, -87.629597402)"
12315715,JE169343,03/15/2021 08:00:00 AM,020XX N ORLEANS ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1814,18,43.0,7.0,08A,1173564.0,1913923.0,2021,03/22/2021 03:40:26 PM,41.919224335,-87.63772739,"(41.919224335, -87.63772739)"
12978758,JG147622,02/05/2023 09:00:00 AM,034XX W 64TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,823,8,23.0,66.0,06,1154506.0,1861631.0,2023,08/19/2023 03:40:26 PM,41.776131773,-87.709145368,"(41.776131773, -87.709145368)"
12256789,JD472553,12/21/2020 08:00:00 AM,068XX N NORTHWEST HWY,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1611,16,41.0,9.0,11,1123952.0,1944754.0,2020,01/01/2021 03:39:53 PM,42.004787756,-87.819331409,"(42.004787756, -87.819331409)"
12458710,JE344562,08/21/2021 05:15:00 AM,001XX S HALSTED ST,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,1232,12,27.0,28.0,08B,1171070.0,1899648.0,2021,08/28/2021 03:40:43 PM,41.880108035,-87.647309981,"(41.880108035, -87.647309981)"
12443080,JE325513,06/30/2021 06:43:00 PM,009XX W BELMONT AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SMALL RETAIL STORE,False,False,1924,19,44.0,6.0,14,1169640.0,1921442.0,2021,08/05/2021 03:41:00 PM,41.939943264,-87.651924995,"(41.939943264, -87.651924995)"
13395264,JH184167,03/11/2024 08:38:00 PM,062XX N FRANCISCO AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,2413,24,50.0,2.0,06,1155881.0,1941201.0,2024,12/21/2024 03:40:46 PM,41.99445207,-87.701958513,"(41.99445207, -87.701958513)"
13189237,JG398741,08/26/2023 03:46:00 PM,014XX S ST LOUIS AVE,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,1021,10,24.0,29.0,08B,1153270.0,1892858.0,2023,09/03/2023 03:43:16 PM,41.861847377,-87.712849844,"(41.861847377, -87.712849844)"
12503050,JE398541,10/05/2021 07:30:00 AM,037XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,212,2,4.0,36.0,06,1180863.0,1880137.0,2021,10/12/2021 03:41:48 PM,41.826348233,-87.611953567,"(41.826348233, -87.611953567)"
12418283,JE295300,07/09/2021 01:10:00 AM,023XX W CHICAGO AVE,5130,OTHER OFFENSE,VIOLENT OFFENDER - DUTY TO REGISTER,STREET,True,False,1212,12,1.0,24.0,26,1160638.0,1905273.0,2021,07/16/2021 03:40:30 PM,41.895765956,-87.685459044,"(41.895765956, -87.685459044)"
12331622,JE188830,04/04/2021 12:59:00 AM,085XX S MUSKEGON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,423,4,10.0,46.0,08B,1196637.0,1848820.0,2021,04/11/2021 03:40:46 PM,41.740034528,-87.555123043,"(41.740034528, -87.555123043)"
13569360,JH394656,08/19/2024 08:00:00 AM,066XX S ELLIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,321,3,20.0,42.0,04A,1184028.0,1861290.0,2024,05/17/2025 03:40:52 PM,41.77455706,-87.600931147,"(41.77455706, -87.600931147)"
12196409,JD402586,10/17/2020 03:24:00 PM,020XX E 75TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,333,3,7.0,43.0,14,1191300.0,1855646.0,2020,12/17/2020 03:40:05 PM,41.758896441,-87.574456169,"(41.758896441, -87.574456169)"
13170183,JG376343,08/05/2023 08:00:00 AM,0000X W 37TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,213,2,3.0,35.0,07,1176805.0,1880472.0,2023,08/19/2023 03:40:26 PM,41.827360037,-87.626831297,"(41.827360037, -87.626831297)"
13478287,JH284780,05/28/2024 01:35:00 PM,016XX S CALIFORNIA BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1023,10,24.0,29.0,06,1157956.0,1891763.0,2024,05/17/2025 03:40:52 PM,41.85874836,-87.695678098,"(41.85874836, -87.695678098)"
12487563,JE379997,09/19/2021 06:00:00 PM,059XX W GIDDINGS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1622,16,45.0,15.0,08B,1135921.0,1930972.0,2021,09/26/2021 03:40:55 PM,41.966763153,-87.77562629,"(41.966763153, -87.77562629)"
13316981,JG552216,12/23/2023 01:11:00 PM,048XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2031,20,47.0,4.0,06,1159491.0,1932114.0,2023,12/21/2024 03:40:46 PM,41.969443146,-87.688930773,"(41.969443146, -87.688930773)"
12345927,JE205896,04/21/2021 03:15:00 PM,100XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,511,5,9.0,49.0,06,1180349.0,1838570.0,2021,04/28/2021 03:40:43 PM,41.712295952,-87.615112772,"(41.712295952, -87.615112772)"
12926621,JF515229,12/18/2022 03:39:00 PM,047XX S LAWLER AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,814,8,22.0,56.0,15,1143495.0,1872637.0,2022,01/03/2023 03:40:27 PM,41.806546281,-87.749237386,"(41.806546281, -87.749237386)"
13188812,JG398252,08/25/2023 12:00:00 AM,096XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2223,22,21.0,73.0,14,1172677.0,1840886.0,2023,09/01/2023 03:43:17 PM,41.718823567,-87.643141787,"(41.718823567, -87.643141787)"
12322623,JE177785,03/23/2021 01:00:00 PM,043XX W 81ST ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,834,8,18.0,70.0,11,1148935.0,1850242.0,2021,03/30/2021 03:40:13 PM,41.744987561,-87.729861403,"(41.744987561, -87.729861403)"
12625178,JF153330,02/22/2022 11:30:00 AM,034XX W 59TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,822,8,23.0,66.0,26,1154426.0,1864952.0,2022,01/03/2023 03:40:27 PM,41.78524669,-87.7093503,"(41.78524669, -87.7093503)"
12070516,JD254298,06/05/2020 06:38:00 AM,079XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,422,4,7.0,46.0,08B,1194564.0,1852857.0,2020,06/12/2020 03:41:20 PM,41.751163576,-87.562585602,"(41.751163576, -87.562585602)"
12612812,JF138164,02/08/2022 05:52:00 PM,033XX W DOUGLAS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1021,10,24.0,29.0,15,1154338.0,1893258.0,2022,01/03/2023 03:40:27 PM,41.862923774,-87.70891869,"(41.862923774, -87.70891869)"
13374247,JH158884,02/16/2024 10:30:00 AM,043XX S GREENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1184326.0,1876051.0,2024,12/21/2024 03:40:46 PM,41.815055474,-87.599376751,"(41.815055474, -87.599376751)"
13388022,JH175231,03/04/2024 10:30:00 AM,009XX N CALIFORNIA AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,True,False,1211,12,36.0,24.0,04A,1157551.0,1906212.0,2024,12/21/2024 03:40:46 PM,41.898406061,-87.696771345,"(41.898406061, -87.696771345)"
13802177,JJ213720,04/11/2025 01:43:00 AM,032XX W DOUGLAS BLVD,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1022,10,24.0,29.0,26,1155172.0,1893112.0,2025,05/17/2025 03:40:52 PM,41.862506448,-87.705861064,"(41.862506448, -87.705861064)"
12200242,JD407316,10/22/2020 05:00:00 AM,045XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,924,9,15.0,61.0,14,1166765.0,1874626.0,2020,12/17/2020 03:40:05 PM,41.811538648,-87.663833607,"(41.811538648, -87.663833607)"
12082611,JD269380,06/19/2020 04:00:00 PM,004XX W 23RD PL,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,914,9,25.0,34.0,06,1173262.0,1888680.0,2020,06/26/2020 03:41:43 PM,41.849962697,-87.639586735,"(41.849962697, -87.639586735)"
12514598,JE412891,10/17/2021 10:00:00 AM,047XX N WHIPPLE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1713,17,33.0,14.0,11,1155188.0,1931335.0,2021,10/24/2021 03:40:26 PM,41.967393246,-87.704774003,"(41.967393246, -87.704774003)"
12940491,JG102468,01/02/2023 01:30:00 PM,048XX N ST LOUIS AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1712,17,33.0,14.0,06,1152180.0,1931837.0,2023,08/19/2023 03:40:26 PM,41.968830789,-87.715820847,"(41.968830789, -87.715820847)"
12612981,JF137885,02/08/2022 10:48:00 AM,131XX S BUFFALO AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,433,4,10.0,55.0,06,1200083.0,1818516.0,2022,01/03/2023 03:40:27 PM,41.65679138,-87.54351582,"(41.65679138, -87.54351582)"
12990297,JG161422,02/22/2023 03:15:00 AM,034XX W CULLOM AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1723,17,35.0,16.0,08A,1152866.0,1928372.0,2023,08/19/2023 03:40:26 PM,41.959309009,-87.713390612,"(41.959309009, -87.713390612)"
13267203,JG492682,11/05/2023 01:45:00 AM,019XX W CORTLAND ST,0320,ROBBERY,STRONG ARM - NO WEAPON,VEHICLE NON-COMMERCIAL,False,False,1434,14,32.0,22.0,03,1163173.0,1912655.0,2023,11/13/2023 03:41:54 PM,41.915969794,-87.675940778,"(41.915969794, -87.675940778)"
13106546,JG299435,06/13/2023 01:25:00 PM,025XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,ANIMAL HOSPITAL,False,False,1414,14,1.0,22.0,08B,1155284.0,1916792.0,2023,08/19/2023 03:40:26 PM,41.927484333,-87.70481314,"(41.927484333, -87.70481314)"
12087055,JD274764,06/05/2020 10:30:00 AM,039XX N SOUTHPORT AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1923,19,47.0,6.0,17,1166266.0,1926258.0,2020,06/27/2020 03:40:04 PM,41.953231517,-87.664187258,"(41.953231517, -87.664187258)"
12092812,JD281426,06/30/2020 05:00:00 PM,123XX S PRINCETON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,523,5,34.0,53.0,08A,1176511.0,1823173.0,2020,07/07/2020 03:42:36 PM,41.670131284,-87.629629224,"(41.670131284, -87.629629224)"
13365198,JH148136,02/11/2024 04:03:00 AM,076XX S LAFLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,612,6,17.0,71.0,14,1167439.0,1854167.0,2024,12/21/2024 03:40:46 PM,41.755382196,-87.661947357,"(41.755382196, -87.661947357)"
12193798,JD399825,10/14/2020 11:47:00 PM,079XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,611,6,21.0,71.0,06,1167051.0,1852159.0,2020,10/21/2020 03:41:02 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
11945842,JD109004,01/08/2020 06:50:00 PM,003XX N WELLS ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1831,18,42.0,8.0,06,1174672.0,1902829.0,2020,01/15/2020 03:42:00 PM,41.888757117,-87.633988801,"(41.888757117, -87.633988801)"
13475262,JH281790,05/28/2024 08:55:00 AM,013XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,1932,19,32.0,7.0,08A,1166755.0,1916056.0,2024,05/17/2025 03:40:52 PM,41.925226238,-87.662683065,"(41.925226238, -87.662683065)"
12807744,JF372934,08/27/2022 07:45:00 PM,045XX N MARINE DR,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,False,False,1914,19,46.0,3.0,03,1170501.0,1930582.0,2022,01/03/2023 03:40:27 PM,41.965004918,-87.64849214,"(41.965004918, -87.64849214)"
12680440,JF219555,04/25/2022 01:00:00 PM,078XX S SOUTH SHORE DR,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - PORCH / HALLWAY,False,False,421,4,7.0,43.0,04B,1197744.0,1854151.0,2022,01/03/2023 03:40:27 PM,41.754635641,-87.55088962,"(41.754635641, -87.55088962)"
12990452,JG161671,02/17/2023 08:00:00 AM,007XX W 45TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,925,9,11.0,61.0,11,1172291.0,1875041.0,2023,08/19/2023 03:40:26 PM,41.812557526,-87.643552366,"(41.812557526, -87.643552366)"
12637878,JF167927,03/09/2022 05:40:00 AM,005XX W BELMONT AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1934,19,44.0,6.0,06,1172204.0,1921511.0,2022,01/03/2023 03:40:27 PM,41.940076289,-87.642499524,"(41.940076289, -87.642499524)"
12864835,JF438514,10/17/2022 08:04:00 PM,013XX S HOMAN AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,1021,10,24.0,29.0,08B,1153918.0,1893431.0,2022,01/03/2023 03:40:27 PM,41.863406877,-87.710455868,"(41.863406877, -87.710455868)"
12988291,JG159099,02/19/2023 05:01:00 PM,015XX S HOMAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1021,10,24.0,29.0,26,1153950.0,1892282.0,2023,08/19/2023 03:40:26 PM,41.860253255,-87.710369003,"(41.860253255, -87.710369003)"
12738270,JF282387,08/01/2021 03:00:00 PM,043XX S GREENWOOD AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,222,2,4.0,39.0,08A,,,2021,06/23/2022 03:41:53 PM,,,
12817404,JF383600,08/31/2022 03:03:00 PM,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424,14,1.0,24.0,06,1164808.0,1908052.0,2022,01/03/2023 03:40:27 PM,41.903304304,-87.670064675,"(41.903304304, -87.670064675)"
13638886,JH478190,10/22/2024 12:09:00 PM,055XX S KOLMAR AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,813,8,13.0,62.0,15,1146969.0,1867563.0,2024,05/17/2025 03:40:52 PM,41.792556942,-87.736624921,"(41.792556942, -87.736624921)"
13191474,JG401460,08/26/2023 05:00:00 PM,047XX N HARDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1723,17,33.0,14.0,08A,1149202.0,1931270.0,2023,09/03/2023 03:43:16 PM,41.967333278,-87.726785715,"(41.967333278, -87.726785715)"
12580832,JE492885,12/27/2021 08:30:00 PM,012XX N LA SALLE DR,0810,THEFT,OVER $500,SIDEWALK,False,False,1821,18,2.0,8.0,06,,,2021,01/03/2022 03:46:21 PM,,,
11961574,JD125780,01/17/2020 09:30:00 AM,016XX W WASHINGTON BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1224,12,27.0,28.0,11,1165364.0,1900758.0,2020,01/29/2020 03:40:05 PM,41.883277212,-87.668230062,"(41.883277212, -87.668230062)"
12029608,JD208397,04/13/2020 05:47:00 PM,062XX S CHAMPLAIN AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,313,3,20.0,42.0,04B,1181638.0,1863871.0,2020,04/24/2020 03:39:50 PM,41.78169509,-87.609612773,"(41.78169509, -87.609612773)"
12842973,JF414949,09/28/2022 09:30:00 PM,071XX S TALMAN AVE,0810,THEFT,OVER $500,STREET,False,False,831,8,18.0,66.0,06,1159943.0,1857173.0,2022,01/03/2023 03:40:27 PM,41.763788354,-87.689335949,"(41.763788354, -87.689335949)"
13034035,JG213735,04/06/2023 03:00:00 PM,030XX W CULLERTON ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1022,10,24.0,30.0,06,1156329.0,1890227.0,2023,08/19/2023 03:40:26 PM,41.85456641,-87.701691758,"(41.85456641, -87.701691758)"
13438625,JH235582,04/22/2024 08:25:00 PM,059XX N MAGNOLIA AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,False,False,2013,20,48.0,77.0,11,1166883.0,1939524.0,2024,12/21/2024 03:40:46 PM,41.989620619,-87.661536721,"(41.989620619, -87.661536721)"
13611372,JH445197,09/26/2024 02:00:00 PM,027XX W FULTON ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,False,False,1222,12,27.0,27.0,26,1158261.0,1901899.0,2024,05/17/2025 03:40:52 PM,41.886556321,-87.694281545,"(41.886556321, -87.694281545)"
13520395,JH336032,06/26/2024 03:20:00 PM,046XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1712,17,39.0,14.0,06,1144494.0,1934166.0,2024,05/17/2025 03:40:52 PM,41.975370278,-87.744023432,"(41.975370278, -87.744023432)"
12505547,JE401600,10/06/2021 10:45:00 PM,043XX N CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,False,False,1724,17,33.0,16.0,06,1156934.0,1928668.0,2021,10/13/2021 03:49:09 PM,41.960039518,-87.698426796,"(41.960039518, -87.698426796)"
12403212,JE276666,06/23/2021 10:00:00 AM,035XX W BARRY AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1412,14,35.0,21.0,08A,1152042.0,1920384.0,2021,06/30/2021 03:41:44 PM,41.937405667,-87.716631311,"(41.937405667, -87.716631311)"
13393238,JH181634,03/09/2024 04:07:00 PM,028XX W FLOURNOY ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1135,11,28.0,27.0,15,1157575.0,1896907.0,2024,12/21/2024 03:40:46 PM,41.872871783,-87.696936649,"(41.872871783, -87.696936649)"
13813740,JJ227847,04/22/2025 06:00:00 PM,082XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,False,False,411,4,8.0,45.0,06,1188238.0,1850693.0,2025,05/17/2025 03:40:52 PM,41.745378523,-87.585835756,"(41.745378523, -87.585835756)"
12797000,JF360123,08/17/2022 07:00:00 AM,083XX S MARYLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,ALLEY,False,False,632,6,8.0,44.0,05,1183344.0,1849831.0,2022,01/03/2023 03:40:27 PM,41.743128365,-87.603794784,"(41.743128365, -87.603794784)"
12765614,JF323153,07/18/2022 09:00:00 AM,045XX S KOMENSKY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,815,8,14.0,57.0,08A,1150114.0,1874240.0,2022,01/03/2023 03:40:27 PM,41.81081914,-87.724919177,"(41.81081914, -87.724919177)"
12412448,JE287980,07/03/2021 12:15:00 AM,003XX W 108TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,513,5,34.0,49.0,14,1175923.0,1832974.0,2021,07/10/2021 03:40:48 PM,41.697039891,-87.631489016,"(41.697039891, -87.631489016)"
12256037,JD472091,12/28/2020 09:00:00 PM,024XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2412,24,50.0,2.0,07,1159072.0,1942417.0,2020,01/04/2021 03:40:37 PM,41.997723659,-87.690186971,"(41.997723659, -87.690186971)"
13126458,JG324226,07/01/2023 09:42:00 PM,002XX N KARLOV AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,1114,11,28.0,26.0,08B,1149030.0,1900790.0,2023,08/19/2023 03:40:26 PM,41.883696739,-87.728209042,"(41.883696739, -87.728209042)"
13842137,JJ262390,05/20/2025 12:00:00 AM,008XX W UNIVERSITY LN,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,1232,12,25.0,28.0,14,1171153.0,1893610.0,2025,05/27/2025 03:52:58 PM,41.863537504,-87.647182442,"(41.863537504, -87.647182442)"
13038450,JG218919,04/11/2023 12:00:00 AM,123XX S PARNELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,523,5,34.0,53.0,07,1174868.0,1823165.0,2023,08/19/2023 03:40:26 PM,41.670145991,-87.635642656,"(41.670145991, -87.635642656)"
13612075,JH445946,09/27/2024 06:00:00 AM,035XX S COTTAGE GROVE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER (SPECIFY),False,False,212,2,4.0,36.0,10,1181316.0,1881642.0,2024,05/17/2025 03:40:52 PM,41.830467611,-87.610245149,"(41.830467611, -87.610245149)"
13031861,JG208822,04/02/2023 08:30:00 PM,0000X W TERMINAL ST,0460,BATTERY,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,False,False,1655,16,41.0,76.0,08B,1104700.0,1933741.0,2023,08/19/2023 03:40:26 PM,41.974861952,-87.890372151,"(41.974861952, -87.890372151)"
13115279,JG310941,06/21/2023 10:30:00 PM,021XX S HOYNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1234,12,25.0,31.0,07,1162706.0,1889577.0,2023,08/19/2023 03:40:26 PM,41.852651635,-87.678303679,"(41.852651635, -87.678303679)"
12554213,JE460955,11/30/2021 06:45:00 AM,020XX N DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1432,14,32.0,22.0,05,1162691.0,1913887.0,2021,12/07/2021 03:42:54 PM,41.91936061,-87.677677009,"(41.91936061, -87.677677009)"
13046266,JG228403,04/18/2023 12:00:00 PM,068XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2431,24,49.0,1.0,06,1166971.0,1945494.0,2023,08/19/2023 03:40:26 PM,42.006000524,-87.661040637,"(42.006000524, -87.661040637)"
